trade_id,direction,entry_time,entry_price,exit_time,exit_price,size,pnl,fee,net_pnl,capital_after,note
147,SHORT,2025-12-02 08:43:00,86479.09,2025-12-02 09:00:00,86501.89,0.1,-2.280000000000291,0.0,-2.280000000000291,10324.165999999983,
148,LONG,2025-12-02 09:00:00,86501.89,2025-12-02 09:14:00,86655.67,0.1,15.377999999999885,0.0,15.377999999999885,10339.543999999983,
149,SHORT,2025-12-02 09:14:00,86655.67,2025-12-02 09:21:00,86725.78,0.1,-7.011000000000059,0.0,-7.011000000000059,10332.532999999983,
150,LONG,2025-12-02 09:21:00,86725.78,2025-12-02 09:30:00,86817.07,0.1,9.129000000000815,0.0,9.129000000000815,10341.661999999984,
151,SHORT,2025-12-02 09:30:00,86817.07,2025-12-02 09:48:00,86755.91,0.1,6.11600000000035,0.0,6.11600000000035,10347.777999999984,
152,LONG,2025-12-02 09:48:00,86755.91,2025-12-02 09:55:00,86661.85,0.1,-9.405999999999768,0.0,-9.405999999999768,10338.371999999985,
153,SHORT,2025-12-02 09:55:00,86661.85,2025-12-02 09:59:00,86769.87,0.1,-10.801999999998953,0.0,-10.801999999998953,10327.569999999985,
154,LONG,2025-12-02 09:59:00,86769.87,2025-12-02 10:17:00,86856.03,0.1,8.61600000000035,0.0,8.61600000000035,10336.185999999985,
155,SHORT,2025-12-02 10:17:00,86856.03,2025-12-02 10:32:00,86879.32,0.1,-2.329000000000815,0.0,-2.329000000000815,10333.856999999984,
156,LONG,2025-12-02 10:32:00,86879.32,2025-12-02 10:59:00,87272.44,0.1,39.311999999999536,0.0,39.311999999999536,10373.168999999983,
157,SHORT,2025-12-02 10:59:00,87272.44,2025-12-02 11:17:00,87138.69,0.1,13.375,0.0,13.375,10386.543999999983,
158,LONG,2025-12-02 11:17:00,87138.69,2025-12-02 11:58:00,87357.83,0.1,21.913999999999945,0.0,21.913999999999945,10408.457999999984,
159,SHORT,2025-12-02 11:58:00,87357.83,2025-12-02 12:06:00,87478.29,0.1,-12.045999999999186,0.0,-12.045999999999186,10396.411999999986,
160,LONG,2025-12-02 12:06:00,87478.29,2025-12-02 12:15:00,87425.95,0.1,-5.233999999999651,0.0,-5.233999999999651,10391.177999999985,
161,SHORT,2025-12-02 12:15:00,87425.95,2025-12-02 12:27:00,87430.5,0.1,-0.45500000000029106,0.0,-0.45500000000029106,10390.722999999985,
162,LONG,2025-12-02 12:27:00,87430.5,2025-12-02 12:33:00,87374.7,0.1,-5.580000000000291,0.0,-5.580000000000291,10385.142999999985,
163,SHORT,2025-12-02 12:33:00,87374.7,2025-12-02 12:39:00,87435.74,0.1,-6.104000000000815,0.0,-6.104000000000815,10379.038999999984,
164,LONG,2025-12-02 12:39:00,87435.74,2025-12-02 12:47:00,87300.0,0.1,-13.574000000000524,0.0,-13.574000000000524,10365.464999999984,
165,SHORT,2025-12-02 12:47:00,87300.0,2025-12-02 13:16:00,87397.3,0.1,-9.730000000000292,0.0,-9.730000000000292,10355.734999999984,
166,LONG,2025-12-02 13:16:00,87397.3,2025-12-02 14:00:00,87646.79,0.1,24.94899999999907,0.0,24.94899999999907,10380.683999999983,
167,SHORT,2025-12-02 14:00:00,87646.79,2025-12-02 14:05:00,87832.68,0.1,-18.588999999999942,0.0,-18.588999999999942,10362.094999999983,
168,LONG,2025-12-02 14:05:00,87832.68,2025-12-02 14:30:00,88527.52,0.1,69.4840000000011,0.0,69.4840000000011,10431.578999999983,
169,SHORT,2025-12-02 14:30:00,88527.52,2025-12-02 14:35:00,88850.48,0.1,-32.29599999999919,0.0,-32.29599999999919,10399.282999999985,
170,LONG,2025-12-02 14:35:00,88850.48,2025-12-02 14:40:00,88541.42,0.1,-30.905999999999768,0.0,-30.905999999999768,10368.376999999986,
171,SHORT,2025-12-02 14:40:00,88541.42,2025-12-02 14:44:00,88830.73,0.1,-28.93099999999977,0.0,-28.93099999999977,10339.445999999985,
172,LONG,2025-12-02 14:44:00,88830.73,2025-12-02 14:53:00,88928.79,0.1,9.805999999999768,0.0,9.805999999999768,10349.251999999986,
173,SHORT,2025-12-02 14:53:00,88928.79,2025-12-02 14:58:00,89200.0,0.1,-27.12100000000064,0.0,-27.12100000000064,10322.130999999985,
174,LONG,2025-12-02 14:58:00,89200.0,2025-12-02 15:18:00,90510.0,0.1,131.0,0.0,131.0,10453.130999999985,
175,SHORT,2025-12-02 15:18:00,90510.0,2025-12-02 15:38:00,90305.4,0.1,20.460000000000583,0.0,20.460000000000583,10473.590999999986,
176,LONG,2025-12-02 15:38:00,90305.4,2025-12-02 15:57:00,90848.46,0.1,54.30600000000123,0.0,54.30600000000123,10527.896999999986,
177,SHORT,2025-12-02 15:57:00,90848.46,2025-12-02 16:02:00,91145.35,0.1,-29.688999999999943,0.0,-29.688999999999943,10498.207999999986,
178,LONG,2025-12-02 16:02:00,91145.35,2025-12-02 16:06:00,90964.37,0.1,-18.098000000001047,0.0,-18.098000000001047,10480.109999999984,
179,SHORT,2025-12-02 16:06:00,90964.37,2025-12-02 16:30:00,90525.25,0.1,43.91199999999954,0.0,43.91199999999954,10524.021999999984,
