time,equity,position
2025-12-06 17:00:00,9884.213999999965,1
2025-12-06 18:00:00,9868.649999999969,1
2025-12-06 19:00:00,9780.85899999997,-1
2025-12-06 20:00:00,9767.002999999972,1
2025-12-06 21:00:00,9765.40699999997,-1
2025-12-06 22:00:00,9743.036999999971,-1
2025-12-06 23:00:00,9739.003999999972,1
2025-12-07 00:00:00,9755.649999999972,1
2025-12-07 01:00:00,9743.426999999974,-1
2025-12-07 02:00:00,9751.174999999972,1
2025-12-07 03:00:00,9736.55599999997,-1
2025-12-07 04:00:00,9758.857999999973,-1
2025-12-07 05:00:00,9730.65399999997,1
2025-12-07 06:00:00,9738.423999999968,1
2025-12-07 07:00:00,9745.510999999964,1
2025-12-07 08:00:00,9769.765999999965,-1
2025-12-07 09:00:00,9783.679999999964,1
2025-12-07 10:00:00,9798.38499999997,-1
2025-12-07 11:00:00,9783.004999999968,1
2025-12-07 12:00:00,9809.826999999968,-1
2025-12-07 13:00:00,9827.436999999973,1
2025-12-07 14:00:00,9879.683999999974,1
2025-12-07 15:00:00,9977.754999999977,1
2025-12-07 16:00:00,9930.798999999974,1
2025-12-07 17:00:00,9945.763999999974,-1
2025-12-07 18:00:00,9963.998999999973,-1
2025-12-07 19:00:00,9922.674999999974,-1
2025-12-07 20:00:00,9907.026999999973,1
2025-12-07 21:00:00,10000.154999999977,1
2025-12-07 22:00:00,10073.835999999978,-1
2025-12-07 23:00:00,10131.127999999979,1
2025-12-08 00:00:00,10135.294999999982,1
2025-12-08 01:00:00,10215.050999999981,-1
2025-12-08 02:00:00,10166.816999999977,1
2025-12-08 03:00:00,10186.741999999973,1
2025-12-08 04:00:00,10191.80999999998,1
2025-12-08 05:00:00,10189.735999999979,-1
2025-12-08 06:00:00,10171.688999999986,-1
2025-12-08 07:00:00,10149.478999999988,-1
2025-12-08 08:00:00,10142.354999999983,1
2025-12-08 09:00:00,10157.684999999985,-1
2025-12-08 10:00:00,10143.768999999986,-1
2025-12-08 11:00:00,10125.781999999987,1
2025-12-08 12:00:00,10106.726999999986,-1
2025-12-08 13:00:00,10070.852999999988,-1
2025-12-08 14:00:00,10054.076999999987,-1
2025-12-08 15:00:00,9997.797999999986,1
2025-12-08 16:00:00,10007.162999999982,1
2025-12-08 17:00:00,10020.364999999978,1
2025-12-08 18:00:00,10060.892999999978,-1
2025-12-08 19:00:00,10017.536999999973,-1
2025-12-08 20:00:00,10010.472999999976,-1
2025-12-08 21:00:00,10057.655999999974,1
2025-12-08 22:00:00,10042.500999999971,-1
2025-12-08 23:00:00,10068.626999999971,1
2025-12-09 00:00:00,10100.10799999997,-1
2025-12-09 01:00:00,10127.992999999975,1
2025-12-09 02:00:00,10057.510999999973,-1
2025-12-09 03:00:00,10050.813999999973,1
2025-12-09 04:00:00,10039.543999999974,1
2025-12-09 05:00:00,9971.425999999976,-1
2025-12-09 06:00:00,9985.90099999998,1
2025-12-09 07:00:00,9974.974999999979,1
2025-12-09 08:00:00,9955.07299999998,-1
2025-12-09 09:00:00,9972.149999999978,-1
2025-12-09 10:00:00,9904.909999999973,1
2025-12-09 11:00:00,9882.069999999974,1
2025-12-09 12:00:00,9862.964999999971,-1
2025-12-09 13:00:00,9899.519999999971,1
2025-12-09 14:00:00,9867.929999999971,1
2025-12-09 15:00:00,10001.677999999969,1
2025-12-09 16:00:00,10066.307999999972,-1
2025-12-09 17:00:00,10064.373999999969,-1
2025-12-09 18:00:00,10038.514999999965,1
2025-12-09 19:00:00,10035.259999999967,-1
2025-12-09 20:00:00,10079.942999999968,-1
2025-12-09 21:00:00,10050.32499999997,1
2025-12-09 22:00:00,10075.920999999971,1
2025-12-09 23:00:00,10050.714999999966,-1
2025-12-10 00:00:00,9970.291999999961,-1
2025-12-10 01:00:00,9932.140999999963,1
2025-12-10 02:00:00,9980.606999999967,1
2025-12-10 03:00:00,9952.066999999968,-1
2025-12-10 04:00:00,9952.650999999969,1
2025-12-10 05:00:00,9954.586999999969,1
2025-12-10 06:00:00,9956.256999999967,1
2025-12-10 07:00:00,9921.709999999968,1
2025-12-10 08:00:00,9894.918999999965,-1
2025-12-10 09:00:00,9926.365999999965,1
2025-12-10 10:00:00,9988.87699999997,1
2025-12-10 11:00:00,9990.451999999968,1
2025-12-10 12:00:00,9932.916999999965,1
2025-12-10 13:00:00,9904.276999999958,1
2025-12-10 14:00:00,9837.746999999954,-1
2025-12-10 15:00:00,9736.887999999952,1
2025-12-10 16:00:00,9687.271999999952,-1
2025-12-10 17:00:00,9671.27199999995,-1
2025-12-10 18:00:00,9673.878999999952,-1
2025-12-10 19:00:00,9551.50599999995,1
2025-12-10 20:00:00,9541.079999999949,-1
2025-12-10 21:00:00,9525.74099999995,-1
2025-12-10 22:00:00,9481.31099999995,1
2025-12-10 23:00:00,9486.863999999949,-1
2025-12-11 00:00:00,9491.951999999948,1
2025-12-11 01:00:00,9566.292999999952,-1
2025-12-11 02:00:00,9525.042999999952,-1
2025-12-11 03:00:00,9546.957999999953,1
2025-12-11 04:00:00,9487.793999999953,1
2025-12-11 05:00:00,9479.526999999953,1
2025-12-11 06:00:00,9499.509999999953,1
2025-12-11 07:00:00,9474.49599999995,-1
2025-12-11 08:00:00,9492.447999999953,1
2025-12-11 09:00:00,9473.497999999954,-1
2025-12-11 10:00:00,9464.305999999951,1
2025-12-11 11:00:00,9423.203999999945,1
2025-12-11 12:00:00,9407.467999999948,-1
2025-12-11 13:00:00,9381.523999999949,1
2025-12-11 14:00:00,9435.71099999995,1
2025-12-11 15:00:00,9493.04999999995,1
2025-12-11 16:00:00,9513.815999999952,-1
2025-12-11 17:00:00,9485.253999999952,-1
2025-12-11 18:00:00,9513.588999999953,-1
2025-12-11 19:00:00,9606.939999999951,-1
2025-12-11 20:00:00,9659.41999999995,1
2025-12-11 21:00:00,9691.553999999947,-1
2025-12-11 22:00:00,9670.574999999944,1
2025-12-11 23:00:00,9607.690999999943,-1
2025-12-12 00:00:00,9604.070999999942,-1
